fecha,tipo_ingreso,linea,ingreso
2020-10-14,Recargas,Línea 2,1077998
2020-10-14,Recargas,Línea 3,1226257
2020-10-14,Recargas,Línea 4,51248
2020-10-14,Recargas,Línea 5,268417
2020-10-14,Recargas,Línea 6,231231
2020-10-14,Recargas,Línea 7,585885
2020-10-14,Recargas,Línea 8,573045
2020-10-14,Recargas,Línea 9,475138
2020-10-14,Recargas,Línea A,544686
2020-10-14,Recargas,Línea B,681283
2020-10-14,Recargas,Línea 12,919746
2020-10-14,Tarjetas,Línea 1,20160
2020-10-14,Tarjetas,Línea 2,17265
2020-10-14,Tarjetas,Línea 3,15360
2020-10-14,Tarjetas,Línea 4,345
2020-10-14,Tarjetas,Línea 5,3045
2020-10-14,Tarjetas,Línea 6,4350
2020-10-14,Tarjetas,Línea 7,10110
2020-10-14,Tarjetas,Línea 8,7320
2020-10-14,Tarjetas,Línea 9,3750
2020-10-14,Tarjetas,Línea A,5805
2020-10-14,Tarjetas,Línea B,7920
2020-10-14,Tarjetas,Línea 12,17640
2020-10-15,Boletos,Línea 1,527700
2020-10-15,Boletos,Línea 2,397025
2020-10-15,Boletos,Línea 3,362975
2020-10-15,Boletos,Línea 4,43400
2020-10-15,Boletos,Línea 5,146650
2020-10-15,Boletos,Línea 6,54800
2020-10-15,Boletos,Línea 7,94000
2020-10-15,Boletos,Línea 8,173800
2020-10-15,Boletos,Línea 9,128300
2020-10-15,Boletos,Línea A,223875
2020-10-15,Boletos,Línea B,274975
2020-10-15,Boletos,Línea 12,0
2020-10-15,Recargas,Línea 1,1247793
2020-10-15,Recargas,Línea 2,1279768
2020-10-15,Recargas,Línea 3,1356243
2020-10-15,Recargas,Línea 4,63245
2020-10-15,Recargas,Línea 5,329617
2020-10-15,Recargas,Línea 6,77695
2020-10-15,Recargas,Línea 7,662914
2020-10-15,Recargas,Línea 8,534404
2020-10-15,Recargas,Línea 9,575737
2020-10-15,Recargas,Línea A,524472
2020-10-15,Recargas,Línea B,777381
2020-10-15,Recargas,Línea 12,922154
2020-10-15,Tarjetas,Línea 1,18525
2020-10-15,Tarjetas,Línea 2,18495
2020-10-15,Tarjetas,Línea 3,16200
2020-10-15,Tarjetas,Línea 4,465
2020-10-15,Tarjetas,Línea 5,4455
2020-10-15,Tarjetas,Línea 6,705
2020-10-15,Tarjetas,Línea 7,8265
2020-10-15,Tarjetas,Línea 8,6300
2020-10-15,Tarjetas,Línea 9,6165
2020-10-15,Tarjetas,Línea A,5145
2020-10-15,Tarjetas,Línea B,9090
2020-10-15,Tarjetas,Línea 12,16305
2020-10-16,Boletos,Línea 1,544925
2020-10-16,Boletos,Línea 2,399350
2020-10-16,Boletos,Línea 3,351450
2020-10-16,Boletos,Línea 4,44900
2020-10-16,Boletos,Línea 5,167950
2020-10-16,Boletos,Línea 6,78800
2020-10-16,Boletos,Línea 7,87675
2020-10-16,Boletos,Línea 8,186200
2020-10-16,Boletos,Línea 9,158700
2020-10-16,Boletos,Línea A,212725
2020-10-16,Boletos,Línea B,286375
2020-10-16,Boletos,Línea 12,0
2020-10-16,Recargas,Línea 1,1460693
2020-10-16,Recargas,Línea 2,1219827
2020-10-16,Recargas,Línea 3,1527059
2020-10-16,Recargas,Línea 4,63719
2020-10-16,Recargas,Línea 5,388068
2020-10-16,Recargas,Línea 6,255956
2020-10-16,Recargas,Línea 7,653096
2020-10-16,Recargas,Línea 8,642516
2020-10-16,Recargas,Línea 9,609867
2020-10-16,Recargas,Línea A,666391
2020-10-16,Recargas,Línea B,776171
2020-10-16,Recargas,Línea 12,1160054
2020-10-16,Tarjetas,Línea 1,21105
2020-10-16,Tarjetas,Línea 2,16725
2020-10-16,Tarjetas,Línea 3,16800
2020-10-16,Tarjetas,Línea 4,270
2020-10-16,Tarjetas,Línea 5,3870
2020-10-16,Tarjetas,Línea 6,2685
2020-10-16,Tarjetas,Línea 7,9465
2020-10-16,Tarjetas,Línea 8,6570
2020-10-16,Tarjetas,Línea 9,5460
2020-10-16,Tarjetas,Línea A,1320
2020-10-16,Tarjetas,Línea B,7215
2020-10-16,Tarjetas,Línea 12,20130
2020-10-17,Boletos,Línea 1,618525
2020-10-17,Boletos,Línea 2,469075
2020-10-17,Boletos,Línea 3,390250
2020-10-17,Boletos,Línea 4,39500
2020-10-17,Boletos,Línea 5,158300
2020-10-17,Boletos,Línea 6,63675
2020-10-17,Boletos,Línea 7,77850
2020-10-17,Boletos,Línea 8,202700
2020-10-17,Boletos,Línea 9,158225
2020-10-17,Boletos,Línea A,234625
2020-10-17,Boletos,Línea B,269495
2020-10-17,Boletos,Línea 12,0
2020-10-17,Recargas,Línea 1,1430216
2020-10-17,Recargas,Línea 2,1388334
2020-10-17,Recargas,Línea 3,1526928
2020-10-17,Recargas,Línea 4,52192
2020-10-17,Recargas,Línea 5,327661
2020-10-17,Recargas,Línea 6,176195
2020-10-17,Recargas,Línea 7,612374
2020-10-17,Recargas,Línea 8,590437
2020-10-17,Recargas,Línea 9,586111
2020-10-17,Recargas,Línea A,674687
2020-10-17,Recargas,Línea B,855668
2020-10-17,Recargas,Línea 12,1058928
2020-10-17,Tarjetas,Línea 1,22845
2020-10-17,Tarjetas,Línea 2,24645
2020-10-17,Tarjetas,Línea 3,18465
2020-10-17,Tarjetas,Línea 4,255
2020-10-17,Tarjetas,Línea 5,6690
2020-10-17,Tarjetas,Línea 6,1755
2020-10-17,Tarjetas,Línea 7,10245
2020-10-17,Tarjetas,Línea 8,6255
2020-10-17,Tarjetas,Línea 9,6015
2020-10-17,Tarjetas,Línea A,8790
2020-10-17,Tarjetas,Línea B,14715
2020-10-17,Tarjetas,Línea 12,19815
2020-10-18,Boletos,Línea 1,380100
2020-10-18,Boletos,Línea 2,253600
2020-10-18,Boletos,Línea 3,219700
2020-10-18,Boletos,Línea 4,19500
2020-10-18,Boletos,Línea 5,104850
2020-10-18,Boletos,Línea 6,24325
2020-10-18,Boletos,Línea 7,50815
2020-10-18,Boletos,Línea 8,117700
2020-10-18,Boletos,Línea 9,84175
2020-10-18,Boletos,Línea A,160100
2020-10-18,Boletos,Línea B,176780
2020-10-18,Boletos,Línea 12,0
2020-10-18,Recargas,Línea 1,835475
2020-10-18,Recargas,Línea 2,816656
2020-10-18,Recargas,Línea 3,941256
2020-10-18,Recargas,Línea 4,22566
2020-10-18,Recargas,Línea 5,309358
2020-10-18,Recargas,Línea 6,106925
2020-10-18,Recargas,Línea 7,348756
2020-10-18,Recargas,Línea 8,407866
2020-10-18,Recargas,Línea 9,435980
2020-10-18,Recargas,Línea A,436821
2020-10-18,Recargas,Línea B,519601
2020-10-18,Recargas,Línea 12,622235
2020-10-18,Tarjetas,Línea 1,16995
2020-10-18,Tarjetas,Línea 2,16230
2020-10-18,Tarjetas,Línea 3,14130
2020-10-18,Tarjetas,Línea 4,120
2020-10-18,Tarjetas,Línea 5,7380
2020-10-18,Tarjetas,Línea 6,1635
2020-10-18,Tarjetas,Línea 7,8670
2020-10-18,Tarjetas,Línea 8,4425
2020-10-18,Tarjetas,Línea 9,5550
2020-10-18,Tarjetas,Línea A,6510
2020-10-18,Tarjetas,Línea B,10230
2020-10-18,Tarjetas,Línea 12,13710
2020-10-19,Boletos,Línea 1,534500
2020-10-19,Boletos,Línea 2,411675
2020-10-19,Boletos,Línea 3,417900
2020-10-19,Boletos,Línea 4,35550
2020-10-19,Boletos,Línea 5,152850
2020-10-19,Boletos,Línea 6,66400
2020-10-19,Boletos,Línea 7,84575
2020-10-19,Boletos,Línea 8,214875
2020-10-19,Boletos,Línea 9,166050
2020-10-19,Boletos,Línea A,251050
2020-10-19,Boletos,Línea B,291625
2020-10-19,Boletos,Línea 12,0
2020-10-19,Recargas,Línea 1,1264157
2020-10-19,Recargas,Línea 2,1381728
2020-10-19,Recargas,Línea 3,1247831
2020-10-19,Recargas,Línea 4,58478
2020-10-19,Recargas,Línea 5,337455
2020-10-19,Recargas,Línea 6,168087
2020-10-19,Recargas,Línea 7,696018
2020-10-19,Recargas,Línea 8,676664
2020-10-19,Recargas,Línea 9,521323
2020-10-19,Recargas,Línea A,660492
2020-10-19,Recargas,Línea B,861535
2020-10-19,Recargas,Línea 12,1107279
2020-10-19,Tarjetas,Línea 1,20805
2020-10-19,Tarjetas,Línea 2,21915
2020-10-19,Tarjetas,Línea 3,12135
2020-10-19,Tarjetas,Línea 4,285
2020-10-19,Tarjetas,Línea 5,6030
2020-10-19,Tarjetas,Línea 6,6855
2020-10-19,Tarjetas,Línea 7,11940
2020-10-19,Tarjetas,Línea 8,6465
2020-10-19,Tarjetas,Línea 9,5325
2020-10-19,Tarjetas,Línea A,7995
2020-10-19,Tarjetas,Línea B,13500
2020-10-19,Tarjetas,Línea 12,21780
2020-10-20,Boletos,Línea 1,508375
2020-10-20,Boletos,Línea 2,382550
2020-10-20,Boletos,Línea 3,358775
2020-10-20,Boletos,Línea 4,32100
2020-10-20,Boletos,Línea 5,132550
2020-10-20,Boletos,Línea 6,46150
2020-10-20,Boletos,Línea 7,96975
2020-10-20,Boletos,Línea 8,196400
2020-10-20,Boletos,Línea 9,165700
2020-10-20,Boletos,Línea A,224200
2020-10-20,Boletos,Línea B,250500
2020-10-20,Boletos,Línea 12,0
2020-10-20,Recargas,Línea 1,1529399
2020-10-20,Recargas,Línea 2,1363826
2020-10-20,Recargas,Línea 3,1621177
2020-10-20,Recargas,Línea 4,45872
2020-10-20,Recargas,Línea 5,361349
2020-10-20,Recargas,Línea 6,312209
2020-10-20,Recargas,Línea 7,707385
2020-10-20,Recargas,Línea 8,662305
2020-10-20,Recargas,Línea 9,640152
2020-10-20,Recargas,Línea A,660249
2020-10-20,Recargas,Línea B,840897
2020-10-20,Recargas,Línea 12,1083213
2020-10-20,Tarjetas,Línea 1,22260
2020-10-20,Tarjetas,Línea 2,20910
2020-10-20,Tarjetas,Línea 3,18150
2020-10-20,Tarjetas,Línea 4,225
2020-10-20,Tarjetas,Línea 5,5910
2020-10-20,Tarjetas,Línea 6,3570
2020-10-20,Tarjetas,Línea 7,8970
2020-10-20,Tarjetas,Línea 8,6285
2020-10-20,Tarjetas,Línea 9,5715
2020-10-20,Tarjetas,Línea A,7920
2020-10-20,Tarjetas,Línea B,10725
2020-10-20,Tarjetas,Línea 12,21360
2020-10-21,Boletos,Línea 1,546800
2020-10-21,Boletos,Línea 2,433425
2020-10-21,Boletos,Línea 3,366300
2020-10-21,Boletos,Línea 4,53200
2020-10-21,Boletos,Línea 5,153225
2020-10-21,Boletos,Línea 6,51100
2020-10-21,Boletos,Línea 7,126935
2020-10-21,Boletos,Línea 8,220275
2020-10-21,Boletos,Línea 9,160850
2020-10-21,Boletos,Línea A,249900
2020-10-21,Boletos,Línea B,297330
2020-10-21,Boletos,Línea 12,0
2020-10-21,Recargas,Línea 1,1300355
2020-10-21,Recargas,Línea 2,1229454
2020-10-21,Recargas,Línea 3,1333422
2020-10-21,Recargas,Línea 4,74331
2020-10-21,Recargas,Línea 5,313260
2020-10-21,Recargas,Línea 6,170178
2020-10-21,Recargas,Línea 7,634904
2020-10-21,Recargas,Línea 8,642283
2020-10-21,Recargas,Línea 9,529801
2020-10-21,Recargas,Línea A,490508
2020-10-21,Recargas,Línea B,692220
2020-10-21,Recargas,Línea 12,1037207
2020-10-21,Tarjetas,Línea 1,13680
2020-10-21,Tarjetas,Línea 2,14220
2020-10-21,Tarjetas,Línea 3,14220
2020-10-21,Tarjetas,Línea 4,315
2020-10-21,Tarjetas,Línea 5,4365
2020-10-21,Tarjetas,Línea 6,1530
2020-10-21,Tarjetas,Línea 7,7140
2020-10-21,Tarjetas,Línea 8,5715
2020-10-21,Tarjetas,Línea 9,4365
2020-10-21,Tarjetas,Línea A,4890
2020-10-21,Tarjetas,Línea B,7605
2020-10-21,Tarjetas,Línea 12,21015
2020-10-22,Boletos,Línea 1,543375
2020-10-22,Boletos,Línea 2,419100
2020-10-22,Boletos,Línea 3,363100
2020-10-22,Boletos,Línea 4,48900
2020-10-22,Boletos,Línea 5,149975
2020-10-22,Boletos,Línea 6,46250
2020-10-22,Boletos,Línea 7,122125
2020-10-22,Boletos,Línea 8,209265
2020-10-22,Boletos,Línea 9,161400
2020-10-22,Boletos,Línea A,243050
2020-10-22,Boletos,Línea B,285870
2020-10-22,Boletos,Línea 12,0
2020-10-22,Recargas,Línea 1,1112144
2020-10-22,Recargas,Línea 2,1138010
2020-10-22,Recargas,Línea 3,1291150
2020-10-22,Recargas,Línea 4,65127
2020-10-22,Recargas,Línea 5,305286
2020-10-22,Recargas,Línea 6,145521
2020-10-22,Recargas,Línea 7,585695
2020-10-22,Recargas,Línea 8,543575
2020-10-22,Recargas,Línea 9,510985
2020-10-22,Recargas,Línea A,554476
2020-10-22,Recargas,Línea B,692944
2020-10-22,Recargas,Línea 12,917403
2020-10-22,Tarjetas,Línea 1,10860
2020-10-22,Tarjetas,Línea 2,12810
2020-10-22,Tarjetas,Línea 3,11580
2020-10-22,Tarjetas,Línea 4,405
2020-10-22,Tarjetas,Línea 5,3945
2020-10-22,Tarjetas,Línea 6,1185
2020-10-22,Tarjetas,Línea 7,4845
2020-10-22,Tarjetas,Línea 8,5175
2020-10-22,Tarjetas,Línea 9,3525
2020-10-22,Tarjetas,Línea A,4605
2020-10-22,Tarjetas,Línea B,6720
2020-10-22,Tarjetas,Línea 12,18285
2020-10-23,Boletos,Línea 1,581625
2020-10-23,Boletos,Línea 2,444875
2020-10-23,Boletos,Línea 3,389600
2020-10-23,Boletos,Línea 4,53975
2020-10-23,Boletos,Línea 5,160800
2020-10-23,Boletos,Línea 6,52850
2020-10-23,Boletos,Línea 7,137700
2020-10-23,Boletos,Línea 8,232810
2020-10-23,Boletos,Línea 9,171450
2020-10-23,Boletos,Línea A,254950
2020-10-23,Boletos,Línea B,308150
2020-10-23,Boletos,Línea 12,0
2020-10-23,Recargas,Línea 1,1199333
2020-10-23,Recargas,Línea 2,1145052
2020-10-23,Recargas,Línea 3,1286719
2020-10-23,Recargas,Línea 4,70752
2020-10-23,Recargas,Línea 5,315438
2020-10-23,Recargas,Línea 6,169554
2020-10-23,Recargas,Línea 7,593379
2020-10-23,Recargas,Línea 8,6e+05
2020-10-23,Recargas,Línea 9,536863
2020-10-23,Recargas,Línea A,556155
2020-10-23,Recargas,Línea B,654120
2020-10-23,Recargas,Línea 12,1040493
2020-10-23,Tarjetas,Línea 1,11805
2020-10-23,Tarjetas,Línea 2,13755
2020-10-23,Tarjetas,Línea 3,12435
2020-10-23,Tarjetas,Línea 4,420
2020-10-23,Tarjetas,Línea 5,4005
2020-10-23,Tarjetas,Línea 6,1410
2020-10-23,Tarjetas,Línea 7,4350
2020-10-23,Tarjetas,Línea 8,4950
2020-10-23,Tarjetas,Línea 9,3870
2020-10-23,Tarjetas,Línea A,4695
2020-10-23,Tarjetas,Línea B,6855
2020-10-23,Tarjetas,Línea 12,22035
2020-10-24,Boletos,Línea 1,638700
2020-10-24,Boletos,Línea 2,510575
2020-10-24,Boletos,Línea 3,383575
2020-10-24,Boletos,Línea 4,57025
2020-10-24,Boletos,Línea 5,171300
2020-10-24,Boletos,Línea 6,48500
2020-10-24,Boletos,Línea 7,140500
2020-10-24,Boletos,Línea 8,228475
2020-10-24,Boletos,Línea 9,170025
2020-10-24,Boletos,Línea A,268800
2020-10-24,Boletos,Línea B,337965
2020-10-24,Boletos,Línea 12,0
2020-10-24,Recargas,Línea 1,1160248
2020-10-24,Recargas,Línea 2,1294701
2020-10-24,Recargas,Línea 3,1301644
2020-10-24,Recargas,Línea 4,79364
2020-10-24,Recargas,Línea 5,355101
2020-10-24,Recargas,Línea 6,161552
2020-10-24,Recargas,Línea 7,623768
2020-10-24,Recargas,Línea 8,574792
2020-10-24,Recargas,Línea 9,521201
2020-10-24,Recargas,Línea A,503831
2020-10-24,Recargas,Línea B,774667
2020-10-24,Recargas,Línea 12,1040516
2020-10-24,Tarjetas,Línea 1,15630
2020-10-24,Tarjetas,Línea 2,16275
2020-10-24,Tarjetas,Línea 3,13755
2020-10-24,Tarjetas,Línea 4,465
2020-10-24,Tarjetas,Línea 5,6060
2020-10-24,Tarjetas,Línea 6,1365
2020-10-24,Tarjetas,Línea 7,6375
2020-10-24,Tarjetas,Línea 8,4155
2020-10-24,Tarjetas,Línea 9,3660
2020-10-24,Tarjetas,Línea A,4605
2020-10-24,Tarjetas,Línea B,8685
2020-10-24,Tarjetas,Línea 12,22770
2020-10-25,Boletos,Línea 1,399275
2020-10-25,Boletos,Línea 2,289575
2020-10-25,Boletos,Línea 3,230125
2020-10-25,Boletos,Línea 4,36800
2020-10-25,Boletos,Línea 5,116150
2020-10-25,Boletos,Línea 6,27500
2020-10-25,Boletos,Línea 7,77450
2020-10-25,Boletos,Línea 8,138100
2020-10-25,Boletos,Línea 9,92425
2020-10-25,Boletos,Línea A,173950
2020-10-25,Boletos,Línea B,211485
2020-10-25,Boletos,Línea 12,0
2020-10-25,Recargas,Línea 1,801250
2020-10-25,Recargas,Línea 2,836118
2020-10-25,Recargas,Línea 3,887774
2020-10-25,Recargas,Línea 4,44635
2020-10-25,Recargas,Línea 5,208465
2020-10-25,Recargas,Línea 6,70166
2020-10-25,Recargas,Línea 7,359683
2020-10-25,Recargas,Línea 8,406035
2020-10-25,Recargas,Línea 9,349632
2020-10-25,Recargas,Línea A,427612
2020-10-25,Recargas,Línea B,538864
2020-10-25,Recargas,Línea 12,612755
2020-10-25,Tarjetas,Línea 1,12870
2020-10-25,Tarjetas,Línea 2,15000
2020-10-25,Tarjetas,Línea 3,11460
2020-10-25,Tarjetas,Línea 4,315
2020-10-25,Tarjetas,Línea 5,3435
2020-10-25,Tarjetas,Línea 6,1005
2020-10-25,Tarjetas,Línea 7,4665
2020-10-25,Tarjetas,Línea 8,4080
2020-10-25,Tarjetas,Línea 9,3315
2020-10-25,Tarjetas,Línea A,5460
2020-10-25,Tarjetas,Línea B,8040
2020-10-25,Tarjetas,Línea 12,16605
2020-10-26,Boletos,Línea 1,615175
2020-10-26,Boletos,Línea 2,464750
2020-10-26,Boletos,Línea 3,415850
2020-10-26,Boletos,Línea 4,56450
2020-10-26,Boletos,Línea 5,175600
2020-10-26,Boletos,Línea 6,60700
2020-10-26,Boletos,Línea 7,139075
2020-10-26,Boletos,Línea 8,235000
2020-10-26,Boletos,Línea 9,188050
2020-10-26,Boletos,Línea A,276900
2020-10-26,Boletos,Línea B,306750
2020-10-26,Boletos,Línea 12,0
2020-10-26,Recargas,Línea 1,1311201
2020-10-26,Recargas,Línea 2,1183546
2020-10-26,Recargas,Línea 3,1360098
2020-10-26,Recargas,Línea 4,91050
2020-10-26,Recargas,Línea 5,335696
2020-10-26,Recargas,Línea 6,213360
2020-10-26,Recargas,Línea 7,605886
2020-10-26,Recargas,Línea 8,639301
2020-10-26,Recargas,Línea 9,494199
2020-10-26,Recargas,Línea A,628373
2020-10-26,Recargas,Línea B,820101
2020-10-26,Recargas,Línea 12,1121323
2020-10-26,Tarjetas,Línea 1,15915
2020-10-26,Tarjetas,Línea 2,13845
2020-10-26,Tarjetas,Línea 3,12675
2020-10-26,Tarjetas,Línea 4,480
2020-10-26,Tarjetas,Línea 5,5790
2020-10-26,Tarjetas,Línea 6,1665
2020-10-26,Tarjetas,Línea 7,5820
2020-10-26,Tarjetas,Línea 8,5715
2020-10-26,Tarjetas,Línea 9,3885
2020-10-26,Tarjetas,Línea A,6300
2020-10-26,Tarjetas,Línea B,8355
2020-10-26,Tarjetas,Línea 12,22590
2020-10-27,Boletos,Línea 1,530475
2020-10-27,Boletos,Línea 2,420075
2020-10-27,Boletos,Línea 3,352975
2020-10-27,Boletos,Línea 4,53500
2020-10-27,Boletos,Línea 5,153800
2020-10-27,Boletos,Línea 6,63900
2020-10-27,Boletos,Línea 7,109275
2020-10-27,Boletos,Línea 8,212075
2020-10-27,Boletos,Línea 9,163750
2020-10-27,Boletos,Línea A,245350
2020-10-27,Boletos,Línea B,273725
2020-10-27,Boletos,Línea 12,0
2020-10-27,Recargas,Línea 1,1209342
2020-10-27,Recargas,Línea 2,1248039
2020-10-27,Recargas,Línea 3,1339300
2020-10-27,Recargas,Línea 4,74262
2020-10-27,Recargas,Línea 5,340122
2020-10-27,Recargas,Línea 6,185091
2020-10-27,Recargas,Línea 7,638822
2020-10-27,Recargas,Línea 8,558504
2020-10-27,Recargas,Línea 9,518693
2020-10-27,Recargas,Línea A,584059
2020-10-27,Recargas,Línea B,713154
2020-10-27,Recargas,Línea 12,999795
2020-10-27,Tarjetas,Línea 1,13185
2020-10-27,Tarjetas,Línea 2,14070
2020-10-27,Tarjetas,Línea 3,11595
2020-10-27,Tarjetas,Línea 4,285
2020-10-27,Tarjetas,Línea 5,4575
2020-10-27,Tarjetas,Línea 6,1305
2020-10-27,Tarjetas,Línea 7,7245
2020-10-27,Tarjetas,Línea 8,3945
2020-10-27,Tarjetas,Línea 9,3105
2020-10-27,Tarjetas,Línea A,4920
2020-10-27,Tarjetas,Línea B,6600
2020-10-27,Tarjetas,Línea 12,19500
2020-10-28,Boletos,Línea 1,536775
2020-10-28,Boletos,Línea 2,436625
2020-10-28,Boletos,Línea 3,369950
2020-10-28,Boletos,Línea 4,50600
2020-10-28,Boletos,Línea 5,152550
2020-10-28,Boletos,Línea 6,49100
2020-10-28,Boletos,Línea 7,127275
2020-10-28,Boletos,Línea 8,207975
2020-10-28,Boletos,Línea 9,162350
2020-10-28,Boletos,Línea A,245150
2020-10-28,Boletos,Línea B,288175
2020-10-28,Boletos,Línea 12,0
2020-10-28,Recargas,Línea 1,1117346
2020-10-28,Recargas,Línea 2,1128135
2020-10-28,Recargas,Línea 3,1224596
2020-10-28,Recargas,Línea 4,66509
2020-10-28,Recargas,Línea 5,294254
2020-10-28,Recargas,Línea 6,154683
2020-10-28,Recargas,Línea 7,614145
2020-10-28,Recargas,Línea 8,559020
2020-10-28,Recargas,Línea 9,528582
2020-10-28,Recargas,Línea A,517240
2020-10-28,Recargas,Línea B,718452
2020-10-28,Recargas,Línea 12,966994
2020-10-28,Tarjetas,Línea 1,13020
2020-10-28,Tarjetas,Línea 2,12090
2020-10-28,Tarjetas,Línea 3,9720
2020-10-28,Tarjetas,Línea 4,375
2020-10-28,Tarjetas,Línea 5,3135
2020-10-28,Tarjetas,Línea 6,1170
2020-10-28,Tarjetas,Línea 7,4245
2020-10-28,Tarjetas,Línea 8,5070
2020-10-28,Tarjetas,Línea 9,3525
2020-10-28,Tarjetas,Línea A,4665
2020-10-28,Tarjetas,Línea B,6660
2020-10-28,Tarjetas,Línea 12,18810
2020-10-29,Boletos,Línea 1,550750
2020-10-29,Boletos,Línea 2,424400
2020-10-29,Boletos,Línea 3,374315
2020-10-29,Boletos,Línea 4,53400
2020-10-29,Boletos,Línea 5,152850
2020-10-29,Boletos,Línea 6,50450
2020-10-29,Boletos,Línea 7,124175
2020-10-29,Boletos,Línea 8,212500
2020-10-29,Boletos,Línea 9,166300
2020-10-29,Boletos,Línea A,245000
2020-10-29,Boletos,Línea B,304000
2020-10-29,Boletos,Línea 12,0
2020-10-29,Recargas,Línea 1,1146651
2020-10-29,Recargas,Línea 2,1191662
2020-10-29,Recargas,Línea 3,1314028
2020-10-29,Recargas,Línea 4,64269
2020-10-29,Recargas,Línea 5,305609
2020-10-29,Recargas,Línea 6,152399
2020-10-29,Recargas,Línea 7,532146
2020-10-29,Recargas,Línea 8,558980
2020-10-29,Recargas,Línea 9,516942
2020-10-29,Recargas,Línea A,538482
2020-10-29,Recargas,Línea B,646254
2020-10-29,Recargas,Línea 12,971024
2020-10-29,Tarjetas,Línea 1,10620
2020-10-29,Tarjetas,Línea 2,12510
2020-10-29,Tarjetas,Línea 3,11265
2020-10-29,Tarjetas,Línea 4,255
2020-10-29,Tarjetas,Línea 5,4215
2020-10-29,Tarjetas,Línea 6,1005
2020-10-29,Tarjetas,Línea 7,3660
2020-10-29,Tarjetas,Línea 8,4425
2020-10-29,Tarjetas,Línea 9,3300
2020-10-29,Tarjetas,Línea A,4380
2020-10-29,Tarjetas,Línea B,5520
2020-10-29,Tarjetas,Línea 12,19020
2020-10-30,Boletos,Línea 1,605200
2020-10-30,Boletos,Línea 2,479850
2020-10-30,Boletos,Línea 3,414825
2020-10-30,Boletos,Línea 4,59700
2020-10-30,Boletos,Línea 5,171850
2020-10-30,Boletos,Línea 6,53900
2020-10-30,Boletos,Línea 7,148525
2020-10-30,Boletos,Línea 8,231575
2020-10-30,Boletos,Línea 9,181500
2020-10-30,Boletos,Línea A,275100
2020-10-30,Boletos,Línea B,329000
2020-10-30,Boletos,Línea 12,0
2020-10-30,Recargas,Línea 1,1242456
2020-10-30,Recargas,Línea 2,1234083
2020-10-30,Recargas,Línea 3,1412666
2020-10-30,Recargas,Línea 4,79660
2020-10-30,Recargas,Línea 5,338510
2020-10-30,Recargas,Línea 6,176390
2020-10-30,Recargas,Línea 7,644664
2020-10-30,Recargas,Línea 8,601707
2020-10-30,Recargas,Línea 9,558342
2020-10-30,Recargas,Línea A,553085
2020-10-30,Recargas,Línea B,712393
2020-10-30,Recargas,Línea 12,1074454
2020-10-30,Tarjetas,Línea 1,12450
2020-10-30,Tarjetas,Línea 2,13980
2020-10-30,Tarjetas,Línea 3,11955
2020-10-30,Tarjetas,Línea 4,375
2020-10-30,Tarjetas,Línea 5,4425
2020-10-30,Tarjetas,Línea 6,1245
2020-10-30,Tarjetas,Línea 7,4455
2020-10-30,Tarjetas,Línea 8,4785
2020-10-30,Tarjetas,Línea 9,3840
2020-10-30,Tarjetas,Línea A,3945
2020-10-30,Tarjetas,Línea B,6420
2020-10-30,Tarjetas,Línea 12,22545
2020-10-31,Boletos,Línea 1,626700
2020-10-31,Boletos,Línea 2,507125
2020-10-31,Boletos,Línea 3,398460
2020-10-31,Boletos,Línea 4,61200
2020-10-31,Boletos,Línea 5,187700
2020-10-31,Boletos,Línea 6,51600
2020-10-31,Boletos,Línea 7,144375
2020-10-31,Boletos,Línea 8,233475
2020-10-31,Boletos,Línea 9,176300
2020-10-31,Boletos,Línea A,273550
2020-10-31,Boletos,Línea B,351950
2020-10-31,Boletos,Línea 12,0
2020-10-31,Recargas,Línea 1,1421141
2020-10-31,Recargas,Línea 2,1414068
2020-10-31,Recargas,Línea 3,1304242
2020-10-31,Recargas,Línea 4,83450
2020-10-31,Recargas,Línea 5,396291
2020-10-31,Recargas,Línea 6,155532
2020-10-31,Recargas,Línea 7,691082
2020-10-31,Recargas,Línea 8,677254
2020-10-31,Recargas,Línea 9,573694
2020-10-31,Recargas,Línea A,587629
2020-10-31,Recargas,Línea B,786547
2020-10-31,Recargas,Línea 12,1172821
2020-10-31,Tarjetas,Línea 1,15270
2020-10-31,Tarjetas,Línea 2,17775
2020-10-31,Tarjetas,Línea 3,11910
2020-10-31,Tarjetas,Línea 4,480
2020-10-31,Tarjetas,Línea 5,6405
2020-10-31,Tarjetas,Línea 6,1110
2020-10-31,Tarjetas,Línea 7,6480
2020-10-31,Tarjetas,Línea 8,5370
2020-10-31,Tarjetas,Línea 9,4185
2020-10-31,Tarjetas,Línea A,5610
2020-10-31,Tarjetas,Línea B,8265
2020-10-31,Tarjetas,Línea 12,22995
2020-11-01,Boletos,Línea 1,363275
2020-11-01,Boletos,Línea 2,262275
2020-11-01,Boletos,Línea 3,217125
2020-11-01,Boletos,Línea 4,33150
2020-11-01,Boletos,Línea 5,115250
2020-11-01,Boletos,Línea 6,24950
2020-11-01,Boletos,Línea 7,70175
2020-11-01,Boletos,Línea 8,133675
2020-11-01,Boletos,Línea 9,88600
2020-11-01,Boletos,Línea A,166150
2020-11-01,Boletos,Línea B,214825
2020-11-01,Boletos,Línea 12,0
2020-11-01,Recargas,Línea 1,812627
2020-11-01,Recargas,Línea 2,803996
